name,display_phone,rating,price,categories,long,lat,location.display_address
The Abbey on Butler Street,(412) 682-0200,3.5,$$,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'newamerican', 'title': 'American (New)'}]",-79.95838,40.47381,"['4635 Butler St', 'Pittsburgh, PA 15201']"
Casbah,(412) 661-5656,4.0,$$$,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",-79.9248,40.45814,"['229 S Highland Ave', 'Pittsburgh, PA 15206']"
Diners 2+1,(412) 421-0345,5.0,$$,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'poke', 'title': 'Poke'}]",-79.923033,40.437278,"['1722 Murray Ave 1FL', 'Pittsburgh, PA 15217']"
Onion Maiden,(412) 586-7347,4.5,$$,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",-79.9967605,40.4218526,"['639 E Warrington Ave', 'Pittsburgh, PA 15210']"
Tana Ethiopian Cuisine,(412) 665-2770,4.0,$$,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]",-79.9269104003906,40.4606323242188,"['5929 Baum Blvd', 'Pittsburgh, PA 15206']"
Leo. a public house,,4.5,,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newamerican', 'title': 'American (New)'}]",-80.0198856998262,40.4540188664351,"['1207 Allegheny Ave', 'Pittsburgh, PA 15233']"
The Vault Taproom,(412) 904-4462,4.0,$$,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",-79.9842818453908,40.4289536928162,"['1327 E Carson St', 'Pittsburgh, PA 15203']"
El Comedor de la Tia,,5.0,,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}, {'alias': 'honduran', 'title': 'Honduran'}]",-80.0245283916593,40.4103992444299,"['1605 Broadway Ave', 'Pittsburgh, PA 15216']"
Sausalido,(412) 683-4575,4.0,$$,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",-79.950126,40.462652,"['4621 Liberty Ave', 'Pittsburgh, PA 15224']"
Spice Island Tea House,(412) 687-8821,4.0,$$,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'thai', 'title': 'Thai'}]",-79.95601,40.44003,"['253 Atwood St', 'Pittsburgh, PA 15213']"
The Urban Tap,(412) 404-7723,3.5,$$,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.92533,40.45835,"['216 S Highland Ave', 'Pittsburgh, PA 15206']"
Pad Thai Noodle,(412) 930-0977,4.5,,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}]",-79.94779,40.46075,"['4770 Liberty Ave', 'Pittsburgh, PA 15224']"
Casa Brasil,(412) 404-7573,4.5,$$,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]",-79.9197259864038,40.4756756928209,"['5904 Bryant St', 'Pittsburgh, PA 15206']"
Smoke BBQ Taqueria,(412) 224-2070,3.5,$$,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tacos', 'title': 'Tacos'}]",-79.96113,40.47004,"['4115 Butler St', 'Pittsburgh, PA 15201']"
Smiling Banana Leaf,(412) 362-3200,4.0,$$,"[{'alias': 'thai', 'title': 'Thai'}]",-79.91954,40.47591,"['5901 Bryant St', 'Pittsburgh, PA 15206']"
Bertrand,(412) 819-4417,5.0,,"[{'alias': 'french', 'title': 'French'}]",-80.062805,40.394089,"['1910 Cochran Rd', 'Pittsburgh, PA 15220']"
McCormick & Schmick's Seafood & Steaks,(412) 432-3260,3.0,$$,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",-79.9664806489545,40.4281377050329,"['2667 Sidney St', 'Pittsburgh, PA 15203']"
Grand Concourse,(412) 261-1717,3.5,$$,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",-80.003919,40.433716,"['100 W Station Square Dr', 'Pittsburgh, PA 15219']"
Cucina Vitale,(412) 481-8000,4.5,$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",-79.969101,40.4274712,"['2516 E Carson St', 'Pittsburgh, PA 15203']"
Zorros Restaurant,(412) 502-2676,4.0,$$,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'cuban', 'title': 'Cuban'}]",-80.045927,40.393083,"['1573 McFarland Rd', 'Pittsburgh, PA 15216']"
Kiku Japanese Restaurant,(412) 765-3200,4.0,$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",-80.00605,40.434127,"['225 W Station Square Dr', 'Pittsburgh, PA 15219']"
Nicky's Thai Kitchen,(412) 321-8424,4.0,$$,"[{'alias': 'thai', 'title': 'Thai'}]",-80.01628,40.45226,"['856 Western Ave', 'Pittsburgh, PA 15233']"
Ruths Chris Steak House,(412) 391-4800,4.0,$$$$,"[{'alias': 'steak', 'title': 'Steakhouses'}]",-80.003658,40.439454,"['6 PPG Pl', 'Pittsburgh, PA 15222']"
Grandview Saloon,(412) 431-1400,3.0,$$,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",-80.0185165405273,40.4381637573242,"['1212 Grandview Ave', 'Pittsburgh, PA 15211']"
Lot 17,(412) 687-8117,4.0,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",-79.95013,40.46257,"['4617 Liberty Ave', 'Pittsburgh, PA 15224']"
Jerome Bettis' Grille 36,(412) 224-6287,3.5,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",-80.0121247,40.4456301,"['393 N Shore Dr', 'Pittsburgh, PA 15212']"
The Melting Pot,(412) 261-3477,4.0,$$$,"[{'alias': 'fondue', 'title': 'Fondue'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'newamerican', 'title': 'American (New)'}]",-80.005248,40.434487,"['242 W Station Square Dr', 'Pittsburgh, PA 15219']"
Le Mont,(412) 431-3100,3.0,$$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'lounges', 'title': 'Lounges'}]",-80.01782,40.43779,"['1114 Grandview Ave', 'Pittsburgh, PA 15211']"
Jean Louis,(412) 207-9724,4.0,$$$,"[{'alias': 'french', 'title': 'French'}]",-80.0417686186617,40.3893681375447,"['3271 W Liberty Ave', 'Pittsburgh, PA 15216']"
Hog's Head Bar & Grill,(412) 251-0439,4.5,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",-79.99621,40.4824399,"['3433 Spring Garden Rd', 'Pittsburgh, PA 15212']"
Choolaah,(412) 503-7797,4.5,$$,"[{'alias': 'indpak', 'title': 'Indian'}]",-79.923461,40.460266,"['6114 Centre Ave', 'Pittsburgh, PA 15206']"
Khalil's II,(412) 683-4757,4.5,$$,"[{'alias': 'syrian', 'title': 'Syrian'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",-79.9484743,40.4543549,"['4757 Baum Blvd', 'Pittsburgh, PA 15213']"
Shady Grove,(412) 697-0909,4.0,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.93359,40.45096,"['5500 Walnut St', 'Pittsburgh, PA 15232']"
Turkish Grille,(412) 235-7215,4.5,$$,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",-79.9506159,40.4521037,"['272 Melwood Ave', 'Pittsburgh, PA 15213']"
Max's Allegheny Tavern,(412) 231-1899,4.0,$$,"[{'alias': 'german', 'title': 'German'}, {'alias': 'pubs', 'title': 'Pubs'}]",-79.99981,40.45517,"['537 Suismon St', 'Pittsburgh, PA 15212']"
Pabellon,(412) 344-1122,4.5,$,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'venezuelan', 'title': 'Venezuelan'}]",-80.0414641,40.4021,"['2957 Banksville Rd', 'Pittsburgh, PA 15216']"
Industry Public House,(412) 683-1100,3.5,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",-79.9603226780891,40.4707662016153,"['4305 Butler St', 'Pittsburgh, PA 15201']"
Cioppino Restaurant & Cigar Bar,(412) 281-6593,4.0,$$$,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",-79.9830404050323,40.4541644107714,"['2350 Railroad St', 'Pittsburgh, PA 15222']"
Piper's Pub,(412) 381-3977,4.5,$$,"[{'alias': 'british', 'title': 'British'}, {'alias': 'irish', 'title': 'Irish'}, {'alias': 'pubs', 'title': 'Pubs'}]",-79.9794692993164,40.4284324645996,"['1828 E Carson St', 'Pittsburgh, PA 15203']"
The Warren Bar and Burrow,(412) 201-5888,4.5,$$,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",-79.9998171,40.4426526,"['245 7th St', 'Pittsburgh, PA 15222']"
Federal Galley,(412) 517-6400,4.0,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'mexican', 'title': 'Mexican'}]",-80.0060152023773,40.4515218945917,"[""200 Children's Way"", 'Pittsburgh, PA 15212']"
Revival on Lincoln,(412) 223-5715,4.0,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}]",-80.05232,40.49426,"['366 Lincoln Ave', 'Pittsburgh, PA 15202']"
Zarra's A Taste of Southern Italy,(412) 682-8296,3.5,$$,"[{'alias': 'italian', 'title': 'Italian'}]",-79.95429,40.45472,"['3887 Bigelow Blvd', 'Pittsburgh, PA 15213']"
Coughlin's Law Kitchen and Ale House,(412) 586-5673,3.5,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}]",-80.00663,40.4294,"['10 Virginia Ave', 'Pittsburgh, PA 15211']"
Streets On Carson,(412) 918-1006,4.5,$$,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-79.9866321310401,40.4286060880361,"['1120 E Carson St', 'Pittsburgh, PA 15203']"
Brugge On North,(412) 226-9740,4.0,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-80.0075,40.45552,"['40 W N Ave', 'Pittsburgh, PA 15212']"
Piada Italian Street Food,(412) 224-2432,4.0,$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'wraps', 'title': 'Wraps'}]",-79.95771,40.44048,"['3600 Forbes Ave', 'Pittsburgh, PA 15213']"
Carmella's Plates & Pints,(412) 918-1215,4.0,$$,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",-79.978708,40.428528,"['1908 E Carson St', 'Pittsburgh, PA 15203']"
Stack'd Burgers & Beer - Oakland,(412) 681-1800,3.5,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bars', 'title': 'Bars'}]",-79.95689,40.44133,"['3716 Forbes Ave', 'Pittsburgh, PA 15213']"
Cilantro & Ajo,(412) 432-5708,4.5,$$,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}, {'alias': 'empanadas', 'title': 'Empanadas'}]",-79.9896927987766,40.4287766839943,"['901 E Carson St', 'Pittsburgh, PA 15203']"
Yuzu Kitchen,(412) 288-9900,4.0,$$,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",-80.001261,40.439707,"['409 Wood St', 'Pittsburgh, PA 15222']"
Stuff'd Pierogi Bar,(412) 586-5077,3.0,$$,"[{'alias': 'polish', 'title': 'Polish'}]",-80.000546425581,40.4436392463049,"['130 7th St', 'Pittsburgh, PA 15222']"
Mallorca Restaurant,(412) 488-1818,3.5,$$$,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'portuguese', 'title': 'Portuguese'}]",-79.97338,40.42807,"['2228 E Carson St', 'Pittsburgh, PA 15203']"
Masala House Indian Bistro,(412) 586-7655,4.5,$$,"[{'alias': 'indpak', 'title': 'Indian'}]",-79.94362,40.45521,"['5102 Baum Blvd', 'Pittsburgh, PA 15224']"
S&D Polish Deli,(412) 281-2906,4.5,$$,"[{'alias': 'polish', 'title': 'Polish'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'catering', 'title': 'Caterers'}]",-79.9820206,40.4523578,"['2204 Penn Ave', 'Pittsburgh, PA 15222']"
Hyde Park Prime Steakhouse,(412) 222-4014,4.0,$$$,"[{'alias': 'steak', 'title': 'Steakhouses'}]",-80.0082771,40.446175,"['247 N Shore Dr', 'Pittsburgh, PA 15212']"
Mercurio's,(412) 621-6220,4.0,$$,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'gelato', 'title': 'Gelato'}]",-79.93299,40.45165,"['5523 Walnut St', 'Pittsburgh, PA 15232']"
Big Jim's Restaurant & Bar,(412) 421-0532,4.0,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'italian', 'title': 'Italian'}]",-79.9496055,40.4270451,"['201 Saline St', 'Pittsburgh, PA 15207']"
The Capital Grille,(412) 338-9100,4.0,$$$$,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",-80.0000391542347,40.4407195879422,"['301 5th Ave', 'Pittsburgh, PA 15222']"
Turkish Kebab House,(412) 422-4100,4.5,$$,"[{'alias': 'turkish', 'title': 'Turkish'}]",-79.922191,40.438175,"['5819 Forbes Ave', 'Pittsburgh, PA 15217']"
Mola,(412) 365-6688,4.0,$$,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",-79.924216077817,40.4610694442199,"['6018 Penn Ave', 'Pittsburgh, PA 15206']"
Northeastern Kitchen,(412) 422-2888,4.0,,"[{'alias': 'chinese', 'title': 'Chinese'}]",-79.92188,40.4378,"['5824 Forbes Ave', 'Pittsburgh, PA 15217']"
California Taco Shop,(412) 408-3502,4.5,,"[{'alias': 'tacos', 'title': 'Tacos'}]",-79.946346,40.510979,"['890 Butler St', 'Pittsburgh, PA 15223']"
Independent Brewing Company,(412) 422-5040,4.0,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",-79.9195291191728,40.4376827662703,"['1704 Shady Ave', 'Pittsburgh, PA 15217']"
Bigham Tavern,(412) 431-9313,4.0,$$,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",-80.015066,40.432386,"['321 Bigham St', 'Pittsburgh, PA 15211']"
Buca di Beppo Italian Restaurant,(412) 471-9463,2.5,$$,"[{'alias': 'italian', 'title': 'Italian'}]",-80.0043149292468,40.4335555861646,"['3 Station Square Dr', 'Pittsburgh, PA 15219']"
Arepittas,(412) 281-1213,5.0,,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}]",-79.9983122088564,40.438831213254,"['412 Cherry Way', 'Pittsburgh, PA 15219']"
Hunan Bar,(412) 621-2326,4.0,$$,"[{'alias': 'szechuan', 'title': 'Szechuan'}]",-79.9562759399414,40.4403038024902,"['239 Atwood St', 'Pittsburgh, PA 15213']"
The Fire Side Public House,(412) 661-9900,4.0,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-79.91937,40.46038,"['6290 Broad St', 'Pittsburgh, PA 15206']"
Frances,(412) 709-6068,4.5,,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}]",-79.935072,40.451124,"['728 Copeland St', 'Pittsburgh, PA 15232']"
Emerson's,(724) 249-7657,5.0,$$,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",-80.002466,40.441223,"['435 Market St', 'Fl 2', 'Pittsburgh, PA 15222']"
Cafe Zinho,(412) 363-1500,4.0,$$,"[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",-79.92755,40.45783,"['238 Spahr St', 'Pittsburgh, PA 15232']"
Frick Park Tavern,(412) 871-3440,4.0,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",-79.89416,40.432619,"['1100 S Braddock Ave', 'Pittsburgh, PA 15218']"
D's Six Pax & Dogz,(412) 241-4666,4.0,$$,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.893639,40.432083,"['1118 S Braddock Ave', 'Pittsburgh, PA 15218']"
Pizzaiolo Primo,(412) 575-5858,4.0,$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",-80.00214,40.44029,"['8 Market Square', 'Pittsburgh, PA 15222']"
Olive or Twist,(412) 255-0525,3.5,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",-80.00257,40.44294,"['140 6th St', 'Pittsburgh, PA 15222']"
Tamarind,(412) 605-0500,4.0,$$,"[{'alias': 'indpak', 'title': 'Indian'}]",-79.95197,40.45115,"['257 N Craig St', 'Pittsburgh, PA 15213']"
Penn Ave Fish Company,(412) 434-7200,4.0,$$,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]",-79.981819152832,40.4523086547852,"['2208 Penn Ave', 'Pittsburgh, PA 15222']"
Lola Bistro,(412) 322-1106,4.5,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}]",-80.01691,40.45366,"['1100 Galveston Ave', 'Pittsburgh, PA 15233']"
Cop Out Pierogies,(412) 973-0068,4.5,$,"[{'alias': 'polish', 'title': 'Polish'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.9440383911133,40.4961814880371,"['350 Butler St', 'Pittsburgh, PA 15223']"
Terrace Room,(412) 553-5235,3.5,$$$,"[{'alias': 'modern_european', 'title': 'Modern European'}]",-79.9965896606445,40.4405937194824,"['530 William Penn Pl', 'Pittsburgh, PA 15219']"
Thai Gourmet,(412) 681-4373,4.5,$$,"[{'alias': 'thai', 'title': 'Thai'}]",-79.95144,40.46318,"['4505 Liberty Ave', 'Pittsburgh, PA 15224']"
Spice Affair,(412) 847-7423,4.5,$$,"[{'alias': 'indpak', 'title': 'Indian'}]",-79.90089,40.4891,"['8 Brilliant Ave', 'Pittsburgh, PA 15215']"
Salem's Market & Grill,(412) 235-7828,4.5,$$,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'butcher', 'title': 'Butcher'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",-79.9737899,40.45843,"['2923 Penn Ave', 'Pittsburgh, PA 15201']"
Paris 66,(412) 404-8166,3.5,$$,"[{'alias': 'french', 'title': 'French'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bars', 'title': 'Bars'}]",-79.92427,40.459956,"['6018 Centre Ave', 'Pittsburgh, PA 15206']"
Sesame Garden,(412) 481-8282,4.0,$$,"[{'alias': 'chinese', 'title': 'Chinese'}]",-80.0075236050979,40.4305206549753,"['202 Shiloh St', 'Pittsburgh, PA 15211']"
The Yard Gastropub,(412) 709-6351,3.5,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'burgers', 'title': 'Burgers'}]",-79.9341804,40.4513696,"['736 Bellefonte St', 'Pittsburgh, PA 15232']"
Lucca Ristorante,(412) 682-3310,3.5,$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",-79.9485092163086,40.4451789855957,"['317 S Craig St', 'Pittsburgh, PA 15213']"
Little Bangkok In the Strip,(412) 586-4107,4.0,$$,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'noodles', 'title': 'Noodles'}]",-79.98408,40.45074,"['1906 Penn Ave', 'Pittsburgh, PA 15222']"
The Colombian Spot,(412) 381-9000,4.5,$$,"[{'alias': 'colombian', 'title': 'Colombian'}, {'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",-79.976795,40.428796,"['2019 E Carson St', 'Pittsburgh, PA 15203']"
Namaste Momo Corner,(412) 819-4913,5.0,,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",-79.98453,40.36705,"['4114 Saw Mill Run Blvd', 'Pittsburgh, PA 15227']"
The Smiling Moose,(412) 431-4668,4.0,$$,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.9849472045898,40.428596496582,"['1306 E Carson St', 'Pittsburgh, PA 15203']"
Penn Brewery,(412) 237-9400,3.5,$$,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",-79.991501004141,40.4571416642591,"['800 Vinial St', 'Pittsburgh, PA 15212']"
Burgh'ers Brewing,(412) 904-2622,4.0,$$,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breweries', 'title': 'Breweries'}]",-79.965491,40.465608,"['3601 Butler St', 'Pittsburgh, PA 15201']"
Las Palmas,(412) 682-1115,4.5,$,"[{'alias': 'mexican', 'title': 'Mexican'}]",-79.9553070068359,40.4389190673828,"['326 Atwood St', 'Pittsburgh, PA 15213']"
Social,(412) 362-1234,3.0,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",-79.9161638968201,40.4567094758718,"['6425 Penn Ave', 'Pittsburgh, PA 15206']"
Joseph Tambellini Restaurant,(412) 665-9000,4.0,$$$,"[{'alias': 'italian', 'title': 'Italian'}]",-79.9214401245117,40.4765815734863,"['5701 Bryant St', 'Pittsburgh, PA 15206']"
Nak Won Garden,(412) 904-4635,3.5,$$,"[{'alias': 'korean', 'title': 'Korean'}]",-79.936316,40.4565667,"['5504 Centre Ave', 'Pittsburgh, PA 15232']"
Took Took 98,(412) 422-6767,4.0,$,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",-79.92305,40.4342,"['2018 Murray Ave', 'Pittsburgh, PA 15217']"
Piazza Talarico and Papa Joe's Wine Cellar,(412) 652-9426,4.5,$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wineries', 'title': 'Wineries'}]",-79.96022,40.4645,"['3832 Penn Ave', 'Pittsburgh, PA 15201']"
Oya Sushi & Korean Grill,(412) 892-8602,4.5,$$,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}]",-80.03506,40.36948,"['325 Mt Lebanon Blvd', 'Pittsburgh, PA 15234']"
TW Kitchen,,4.0,,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'noodles', 'title': 'Noodles'}]",-79.95045,40.44964,"['192 N Craig St', 'Pittsburgh, PA 15213']"
Refucilo Winery,(412) 251-0231,5.0,,"[{'alias': 'winetastingroom', 'title': 'Wine Tasting Room'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",-80.01673,40.45169,"['907 Western Ave', 'Pittsburgh, PA 15233']"
